File Name,Freq_1 (Hz),Freq_2 (Hz),Freq_3 (Hz),Freq_4 (Hz),Freq_5 (Hz),Freq_6 (Hz),Freq_7 (Hz),Freq_8 (Hz),Freq_9 (Hz),Freq_10 (Hz),Freq_11 (Hz),Freq_12 (Hz),Time (s)
rand_0001.stp,60286.75,60336.06,78561.38,151786.3,173114.3,173337.4,186868.8,186886.0,314797.9,315486.2,339157.3,350983.0,10.68
rand_0002.stp,21945.89,21959.68,30232.12,40050.64,40062.73,50690.63,63102.49,63122.85,77165.13,83863.52,85996.87,86094.64,18.52
rand_0003.stp,21007.8,21010.02,29026.43,40376.58,40396.55,49372.94,61276.8,61279.44,77824.59,84272.57,84495.6,84545.99,20.54
rand_0004.stp,91817.99,91867.57,120845.0,213307.7,213583.7,215233.8,264917.1,265003.8,418474.5,418585.2,429300.9,441156.8,8.83
rand_0005.stp,30094.55,30103.81,40700.35,69631.08,69670.65,72584.53,89298.87,89378.69,139927.5,140604.4,141781.4,142014.7,11.29
rand_0006.stp,23891.95,23893.89,32661.12,47426.82,47506.61,55877.56,68984.68,69004.03,92996.1,98724.12,99239.46,99346.62,13.77
rand_0007.stp,31238.4,33100.08,40457.54,69453.67,71238.86,78360.67,89583.55,90605.35,138543.6,139817.3,142062.1,143525.4,10.60
rand_0008.stp,51762.91,51801.51,69525.24,111329.1,111416.2,120820.7,148489.8,148809.2,224295.7,224876.0,232328.3,232576.3,11.09
rand_0009.stp,47848.74,47882.07,63935.57,110053.4,110183.6,113744.5,140138.1,140194.5,221180.4,222277.4,226638.2,226658.5,15.06
rand_0010.stp,44511.19,44545.03,59835.01,109727.3,109797.0,109943.2,136154.3,136214.7,222181.2,222695.2,223165.5,223208.4,24.48
rand_0011.stp,31308.01,31317.43,42114.54,69537.92,69576.79,73524.72,90127.6,90155.52,137949.8,139442.8,142065.5,142106.9,14.07
rand_0012.stp,57725.68,57785.05,74830.38,146462.8,172288.4,172357.1,178745.3,179159.0,304623.7,305022.8,330499.9,343030.1,12.98
rand_0013.stp,24634.79,24644.11,34395.32,47573.21,47621.68,58731.27,72341.72,72361.38,92113.71,97808.03,98060.2,99325.58,14.87
rand_0014.stp,17313.67,17323.07,24508.89,33774.81,33790.92,41316.3,51061.36,51063.62,64724.53,68519.24,68624.61,69963.32,22.03
rand_0015.stp,61575.77,61609.03,81395.12,155280.4,175370.4,175392.9,191083.7,191115.2,322038.6,322090.9,340394.8,348854.3,13.88
rand_0016.stp,23172.54,23224.09,32002.35,47402.63,47421.65,54867.67,68067.89,68147.85,92055.01,96503.02,97024.63,97718.23,16.00
rand_0017.stp,21731.53,21742.11,29940.57,40564.87,40601.22,50243.34,62225.51,62240.91,78157.54,84555.17,85542.54,85624.72,22.96
rand_0018.stp,38253.44,38316.48,51712.89,90867.37,91294.29,91470.38,110834.6,110963.4,174621.1,177434.0,177674.3,180681.6,11.76
rand_0019.stp,22412.25,22425.57,31381.67,40999.32,41068.79,52640.01,64817.91,64837.37,78423.66,84761.55,85012.06,85087.14,15.41
rand_0020.stp,17589.2,17599.24,24994.43,33497.0,33542.8,41885.87,51815.2,51827.01,63772.37,68085.74,68186.36,69212.38,34.00
rand_0021.stp,50092.21,50134.74,65998.33,110145.1,110237.8,115880.9,142180.8,142213.2,221829.2,224137.0,224414.5,224511.9,7.95
rand_0022.stp,23040.82,23055.47,32165.69,40914.92,40920.54,53402.34,65824.87,65878.92,78261.0,84659.21,85781.74,85827.95,15.58
rand_0023.stp,17820.55,17822.2,25033.02,33576.92,33629.22,41797.25,51794.7,51807.47,64707.69,69509.46,69618.05,69847.81,18.73
rand_0024.stp,29248.73,29306.89,40853.03,56886.69,57114.41,68170.82,83664.1,83969.21,111028.4,116232.3,116645.3,116880.9,16.49
rand_0025.stp,63610.05,63653.16,82767.06,155976.6,173324.8,173698.6,190722.5,191378.2,314475.3,314591.6,336795.7,352711.5,7.70
rand_0026.stp,70025.65,70070.99,89328.52,176891.5,205129.8,205282.6,218972.2,219303.2,374869.6,376067.0,412105.7,427188.7,16.86
rand_0027.stp,24407.66,24418.06,34283.7,47331.97,47339.36,58512.8,72081.28,72093.62,90444.15,96406.77,96538.13,98210.19,20.47
rand_0028.stp,26526.52,26536.32,36823.93,47117.1,47132.9,60938.44,75197.81,75313.11,90280.7,98103.31,99665.05,99701.7,16.56
rand_0029.stp,84149.27,84203.91,107661.4,198035.0,207795.0,208171.1,243046.4,243158.8,387951.1,388024.9,418764.8,432247.9,7.46
rand_0030.stp,63556.38,63632.28,83875.48,157766.4,175227.0,175499.1,194471.7,194944.8,322870.9,323159.7,340804.6,351975.4,9.68
rand_0031.stp,62702.76,62747.58,81564.28,154103.9,172541.2,172821.6,187839.9,187971.1,310822.5,310856.3,332627.1,348386.7,10.43
rand_0032.stp,72044.29,72101.17,94153.78,168318.0,176212.4,176297.7,203761.0,203854.0,321379.9,321448.8,335758.3,359206.4,9.06
rand_0033.stp,76581.29,76778.48,99527.39,190708.1,208339.3,209122.9,238229.1,239477.6,399855.9,400536.8,427973.9,438598.5,8.84
rand_0034.stp,22380.07,22397.31,30936.0,40417.05,40433.18,51509.44,63839.39,63854.9,77408.54,84130.58,86020.62,86061.4,21.88
rand_0035.stp,22102.59,22109.73,30522.66,40016.06,40028.91,51090.33,63592.59,63612.72,76864.56,83684.48,85889.08,85998.3,23.92
rand_0036.stp,21849.6,21861.12,30421.96,40658.82,40797.58,51798.14,63672.33,63810.2,78149.85,84609.5,84984.17,85067.73,17.94
rand_0037.stp,16962.57,16973.46,23670.7,33623.48,33661.66,40156.03,49721.16,49739.33,65325.4,69239.77,69374.49,69792.22,18.36
rand_0038.stp,32340.87,32350.15,44516.67,70528.59,70556.57,76741.09,94186.25,94308.59,139737.8,139833.2,140624.6,140803.1,14.14
rand_0039.stp,34708.23,34724.42,46771.05,85497.51,91168.61,91222.89,104415.9,104455.1,173038.7,173069.9,173805.3,177589.4,19.00
rand_0040.stp,61244.74,61257.32,80123.47,153617.9,173459.5,173632.2,189231.8,189281.5,317761.7,317769.5,340060.3,350734.3,16.69
rand_0041.stp,30138.27,30147.45,40879.17,69775.22,69875.08,72983.83,89362.18,89746.32,139342.3,140027.0,140772.3,140867.0,12.12
rand_0042.stp,20746.8,20752.8,28796.51,40921.84,40959.53,49432.35,61040.93,61053.57,78560.33,84255.37,84433.73,85002.09,17.23
rand_0043.stp,22204.99,22213.3,30692.63,40527.44,40568.63,51541.84,63936.82,63954.76,78303.16,84797.13,86382.08,86492.58,17.73
rand_0044.stp,36899.11,36907.57,50743.99,90428.64,91858.73,91948.98,110922.6,110956.6,176874.1,177897.3,178021.2,181719.0,19.44
rand_0045.stp,36351.26,36368.97,48840.88,88456.83,90953.65,91029.46,108570.0,108764.7,177748.9,177951.2,178022.1,182319.2,11.61
rand_0046.stp,22478.48,22484.43,30924.83,40659.92,40729.27,51555.41,63841.75,63872.48,78505.05,84868.22,86550.04,86980.16,12.18
rand_0047.stp,21378.68,21382.62,29701.23,40352.47,40375.01,50382.08,62513.33,62519.37,77244.55,83948.02,84464.38,84563.21,25.85
rand_0048.stp,96232.14,96373.85,126818.2,213302.5,213461.3,221756.2,271908.0,272062.1,421236.9,421373.0,429057.1,438607.5,7.79
rand_0049.stp,28219.23,28255.74,39229.54,57490.45,57646.22,67043.71,82051.31,82056.59,112326.6,115575.8,115665.6,116918.1,13.08
rand_0050.stp,61770.61,61804.78,83815.78,138433.7,138601.3,145801.9,178749.3,178821.5,273308.3,279723.9,281077.0,281588.4,12.74
rand_0051.stp,45936.17,45940.34,60282.89,108363.4,108424.6,109520.2,135493.9,135540.7,220526.7,220579.5,221695.1,222193.7,11.01
rand_0052.stp,23173.9,23179.58,32089.22,47314.03,47334.6,55373.95,68399.18,68401.2,91749.15,96603.23,96625.85,98161.35,20.10
rand_0053.stp,30807.16,30919.91,42264.83,70155.03,70320.1,74742.42,91828.73,92073.0,139923.9,140530.7,140720.3,140980.4,15.07
rand_0054.stp,22166.39,22184.42,31129.91,40953.41,41005.16,52568.45,64699.03,64790.51,78064.21,84512.13,84717.99,84809.3,12.84
rand_0055.stp,35057.96,35109.97,46966.38,86141.99,90339.06,90571.94,105629.6,105901.0,174391.3,174524.4,175904.1,180496.8,11.61
rand_0056.stp,20836.38,20844.46,28535.62,40074.22,40153.96,47938.74,60393.76,60440.66,77735.21,83724.46,84678.85,85305.13,7.42
rand_0057.stp,20849.68,20851.26,28813.96,40706.98,40776.84,48783.16,60616.69,60622.29,78580.6,84373.86,84426.64,84746.71,15.62
rand_0058.stp,31304.79,31353.9,42019.09,69403.37,69781.74,73565.63,90291.65,90576.18,139036.2,140302.0,143527.1,143623.6,9.48
rand_0059.stp,27560.84,27574.07,37977.89,56730.42,56784.7,65635.22,80791.32,80803.05,111272.5,116286.4,116393.9,117115.1,11.97
rand_0060.stp,57552.22,57612.84,77190.15,135792.0,136033.7,137414.2,169218.4,169344.7,269903.1,272444.6,272561.4,276719.3,10.68
rand_0061.stp,17871.76,17891.83,25036.64,33495.33,33502.4,41701.96,51665.66,51678.54,64374.63,69627.78,69670.44,69756.47,19.98
rand_0062.stp,57971.09,58037.44,77801.29,137021.6,137241.5,138738.8,170324.3,170388.7,271182.9,274531.5,274585.8,278746.6,9.94
rand_0063.stp,51334.34,51370.78,68994.32,110044.2,110179.3,119933.2,148147.3,148192.6,222255.4,225267.8,231948.1,232071.6,13.89
rand_0064.stp,18576.68,18587.98,26112.95,33705.7,33719.21,43133.22,53276.54,53288.52,64403.22,69780.4,70221.52,70425.22,16.65
rand_0065.stp,28900.99,28920.65,40359.5,56652.61,56679.86,68604.22,84345.17,84387.32,109731.6,115248.0,115349.7,117892.3,19.78
rand_0066.stp,43606.31,43641.89,57190.33,106199.5,108580.9,108684.9,131133.8,131196.3,217571.1,217634.9,219959.7,222248.0,12.20
rand_0067.stp,62955.8,62979.19,82081.61,155058.9,174581.6,174709.6,188830.9,189483.8,313098.0,313638.4,334000.6,349270.0,8.88
rand_0068.stp,24446.41,24576.55,33654.61,47555.46,47642.65,57234.67,70557.77,70579.4,92513.48,98861.19,98937.9,99312.8,14.94
rand_0069.stp,58794.11,58800.06,78314.16,135468.4,135590.3,138284.5,169848.1,170018.5,269114.6,270157.9,270263.1,275970.2,12.53
rand_0070.stp,22383.93,22391.18,31176.68,40404.18,40419.57,52076.55,64453.2,64467.94,76848.49,83627.95,85027.01,85032.15,25.88
rand_0071.stp,33841.86,33858.4,46242.56,70556.83,70673.13,78881.44,96655.73,96740.44,140819.8,141533.3,144583.5,144949.5,11.60
rand_0072.stp,65222.52,65330.5,86209.53,159803.4,174094.6,174275.8,195979.4,196254.3,322141.6,322192.9,337941.2,350359.7,16.52
rand_0073.stp,18147.39,18154.9,25829.84,33589.97,33621.26,42091.36,52769.11,52809.42,63620.07,68429.05,68460.93,69166.4,12.82
rand_0074.stp,29812.71,29830.96,40707.17,70436.45,70569.05,72723.28,89287.44,89327.65,139664.7,140434.6,140559.6,141352.0,16.49
rand_0075.stp,21364.21,21374.93,29453.19,40622.11,40632.29,49228.59,61467.75,61504.39,78264.18,84630.18,84917.39,85177.55,12.06
rand_0076.stp,30029.55,30056.72,40574.28,70226.68,70269.13,72063.79,88237.46,88245.56,138074.5,140857.8,140932.2,141101.0,13.29
rand_0077.stp,21292.95,21306.98,29564.57,40338.3,40349.44,50216.83,62306.87,62313.21,77308.04,83953.54,84390.08,84430.76,15.92
rand_0078.stp,25014.04,25041.31,34632.1,47206.66,47465.3,58631.9,72143.01,73351.13,91648.98,99111.05,99161.62,99290.53,14.54
rand_0079.stp,26889.2,26900.71,36826.38,56134.7,56151.95,63526.87,78848.3,78895.31,110641.2,115445.3,115569.9,115583.4,13.26
rand_0080.stp,20572.11,20668.98,28134.83,40100.83,40131.08,47644.68,59793.46,59849.34,78070.69,84415.81,84814.13,85270.43,15.58
rand_0081.stp,98420.65,98710.2,131140.8,211200.1,213318.5,223878.2,276218.1,278872.3,423149.5,425729.2,429432.7,438723.9,8.62
rand_0082.stp,67874.45,67916.44,90392.93,165425.8,177206.2,177802.3,202293.7,202312.4,330140.4,330530.0,340768.6,353695.0,9.54
rand_0083.stp,73336.72,73440.56,97640.52,173665.5,177713.3,178071.5,211684.4,211718.5,335586.6,335647.6,342634.8,360456.5,7.60
rand_0084.stp,28329.69,28336.34,38814.18,56065.54,56084.89,66174.43,81750.23,81780.52,110155.3,116856.6,117284.9,117352.5,16.35
rand_0085.stp,39256.17,39274.64,52778.95,91380.26,92077.93,92572.2,112810.9,112966.3,176445.0,178630.7,179294.8,184000.9,9.19
rand_0086.stp,29741.46,29766.8,41729.16,56773.95,56806.43,70311.21,86252.88,86303.83,109392.8,115421.3,115501.5,118459.4,15.91
rand_0087.stp,64312.04,64345.01,85255.28,159499.8,176496.9,176720.3,195137.2,195309.2,323885.9,324128.0,338877.0,349695.4,13.17
rand_0088.stp,22574.02,22581.35,31571.74,41241.95,41275.08,52772.91,64846.57,64866.77,78533.68,84968.89,85298.81,85442.63,21.01
rand_0089.stp,16313.75,16467.43,22767.99,33444.02,33448.23,38784.96,48266.78,48275.13,64585.88,67980.34,68270.84,68732.76,30.01
rand_0090.stp,24604.54,24624.27,33925.71,47111.08,47135.37,57351.62,70898.63,70907.36,91360.38,98544.22,98642.71,98746.8,18.10
rand_0091.stp,48496.18,48520.11,64758.26,109569.9,109791.3,115412.9,142901.6,142996.2,222879.4,225121.4,230805.0,230965.9,12.69
rand_0092.stp,23091.29,23095.94,32342.77,41177.74,41292.0,53813.18,66076.35,66083.63,78529.57,84771.9,85503.58,85555.32,16.03
rand_0093.stp,26002.93,26024.22,36277.25,47029.38,47055.63,60586.32,74794.39,74821.53,90014.96,97880.52,98630.31,98699.95,23.42
rand_0094.stp,17331.85,17336.19,24138.71,33287.1,33307.56,40438.08,50287.19,50300.8,64397.16,69477.77,69512.34,69576.98,33.88
rand_0095.stp,25484.34,25490.12,35191.27,47129.02,47142.07,59232.83,73250.45,73282.67,91218.52,98856.33,99809.32,99920.16,12.63
rand_0096.stp,51572.83,51627.66,67390.15,126071.1,133357.7,133555.3,155099.3,155472.2,256715.8,257125.2,266868.6,276435.2,9.60
rand_0097.stp,73111.83,73162.7,97276.55,172879.6,177355.3,177583.8,210413.8,210526.8,333558.4,333697.1,340584.4,358453.6,9.31
rand_0098.stp,36936.75,36988.08,50207.45,90318.21,91292.58,91387.62,111111.0,111185.1,179167.4,181629.0,181780.4,181812.4,12.80
rand_0099.stp,25409.36,25427.61,35429.95,46735.16,46879.24,59653.55,73730.8,73875.8,89658.24,97707.09,98000.52,98544.12,21.27
rand_0100.stp,73153.13,73201.2,93153.52,180027.1,203188.3,203254.3,224293.6,224362.6,374785.3,376319.9,414222.8,426464.7,12.77
rand_0101.stp,68480.9,68554.2,87426.24,174995.7,205286.7,205449.1,217305.3,217397.3,376457.5,376822.0,412207.0,426036.3,16.56
rand_0102.stp,28372.13,28724.87,39289.0,56362.65,56713.88,66552.46,81925.53,82182.84,111447.6,117094.4,117516.9,117906.1,11.88
rand_0103.stp,37538.13,37574.07,50101.63,89149.94,91115.06,91309.9,108470.4,108543.9,174152.2,174272.4,174354.5,181974.9,11.74
rand_0104.stp,76215.29,76278.39,101609.2,177677.4,178366.4,178404.4,216105.1,216219.7,338058.3,338970.0,342193.2,361830.9,11.86
rand_0105.stp,22323.1,22324.46,31191.06,40129.98,40157.07,52073.69,64807.87,64862.6,76155.03,83074.38,84556.77,84599.86,18.01
rand_0106.stp,37431.65,37475.82,50400.66,89788.57,91647.09,91693.64,109544.1,109581.1,175810.0,177107.0,177129.8,181607.3,15.00
rand_0107.stp,16880.63,16887.53,23393.27,33327.54,33360.02,39622.37,48957.03,49008.92,64763.8,68878.9,69346.72,69373.68,36.27
rand_0108.stp,40932.89,40941.36,55824.25,92408.41,92556.35,96507.13,117990.1,118045.5,179489.3,184755.7,185079.6,186277.2,12.28
rand_0109.stp,37334.28,37394.27,50348.5,89963.55,91363.18,91557.38,109865.1,111051.0,176973.4,177702.7,178685.6,181767.5,13.98
rand_0110.stp,23795.01,23802.69,33117.37,47437.2,47487.79,56751.75,69990.17,70026.68,91485.96,96778.48,96808.56,98749.52,25.58
rand_0111.stp,59403.41,59442.59,77872.09,150320.7,173664.9,174125.8,183973.9,184042.4,311635.3,312256.5,334238.9,344701.7,11.89
rand_0112.stp,37327.99,37353.31,49824.8,89156.52,90966.0,91060.21,108786.8,108838.4,175214.9,175337.3,175717.6,182711.4,12.43
rand_0113.stp,60582.23,60635.27,81554.2,138212.5,138442.5,142609.6,173685.7,174674.3,269919.9,275796.0,276905.4,279202.4,11.34
rand_0114.stp,31745.8,31755.28,43236.24,69477.4,69527.79,75387.7,92996.0,93024.2,139216.6,140570.5,142161.2,142243.9,18.44
rand_0115.stp,29092.03,29119.66,40327.31,56652.84,56699.98,68137.31,83775.42,83787.8,110204.5,116098.9,116157.1,117018.7,17.00
rand_0116.stp,29320.15,29334.66,40086.1,56643.49,56787.64,67652.59,83171.64,83235.18,111801.1,117272.7,118852.8,119079.3,12.33
rand_0117.stp,47471.8,47506.73,63238.93,109642.7,109690.5,113335.5,139594.2,139680.3,221869.0,222362.6,226136.8,226199.5,21.79
rand_0118.stp,21362.97,21377.93,29825.64,41017.38,41027.14,50922.85,62811.63,62838.17,78860.39,84520.63,84613.74,85070.83,17.86
rand_0119.stp,17466.02,17476.96,24287.61,33347.31,33368.46,40183.93,50286.54,50306.29,64619.49,69113.3,69607.86,69660.3,18.60
rand_0120.stp,66239.81,66259.61,88528.04,163398.2,176687.7,176969.4,200326.0,200488.4,330233.2,330469.8,341031.8,350051.6,14.43
rand_0121.stp,36774.32,36818.97,49741.17,89239.05,91221.33,91314.77,109222.9,109430.1,176594.7,178056.2,178066.3,180297.2,15.30
rand_0122.stp,16439.13,16446.8,22956.65,33541.76,33565.3,39062.36,48470.25,48495.21,64892.48,68384.02,68445.13,68871.88,45.87
rand_0123.stp,22335.79,22359.81,31306.68,40878.54,40936.99,52731.11,64981.02,65016.81,78219.15,84532.26,84919.26,85012.26,21.14
rand_0124.stp,25423.72,25450.84,35426.87,47442.48,47574.07,59263.04,72850.35,72951.86,91095.69,98445.27,98479.53,98810.79,29.48
rand_0125.stp,30832.08,30852.51,41292.51,69381.34,69399.23,72151.02,88712.12,88729.05,136860.4,139337.3,141514.0,141525.9,10.57
rand_0126.stp,24538.17,24555.91,33699.84,47481.16,47532.92,57215.66,70512.43,70575.19,92506.83,99029.37,99295.1,99457.77,14.42
rand_0127.stp,25800.43,25803.49,36293.94,48196.17,48292.62,60841.94,74451.47,74981.86,92931.2,97928.51,98013.56,99568.54,13.23
rand_0128.stp,23752.23,23764.05,32271.95,46870.07,46896.31,55328.02,68613.59,68649.08,92254.93,98919.17,99489.09,99870.04,14.80
rand_0129.stp,62831.07,62865.96,81426.27,153169.9,171059.8,171280.1,186729.2,186786.8,307326.8,307427.3,330630.1,348080.7,14.41
rand_0130.stp,31029.98,31038.01,41673.9,69997.61,70080.79,73202.47,89587.44,89603.42,138145.2,140653.2,142602.6,142719.3,12.63
rand_0131.stp,27210.67,27223.52,37766.56,47632.81,47643.83,62377.69,76724.48,76734.3,91778.48,99157.65,100986.1,101029.6,12.32
rand_0132.stp,66632.55,66735.56,88830.68,163713.3,176419.6,176984.8,201109.6,202861.7,328899.8,329819.0,341685.1,350346.4,12.47
rand_0133.stp,39839.56,39861.52,55045.64,93100.65,93136.83,95599.75,116872.4,116902.7,178978.8,180953.0,181042.3,186806.1,17.37
rand_0134.stp,47222.19,48075.44,63175.06,110065.8,111962.6,113778.7,139802.1,150949.1,222597.2,223396.8,226662.7,227715.5,15.97
rand_0135.stp,28717.82,28728.93,40319.44,56919.64,56944.42,68615.31,84207.15,84275.47,109731.0,114285.8,114559.2,117750.8,20.58
rand_0136.stp,25051.18,25063.46,35138.29,47597.66,47616.09,59674.17,73396.28,73413.04,91593.51,97531.42,97704.32,99168.11,16.79
rand_0137.stp,65559.59,65666.8,86590.28,160950.5,175943.7,176237.9,196786.1,196950.2,323708.3,323727.0,339461.0,352514.1,11.18
rand_0138.stp,26243.39,26261.57,36498.88,47738.26,47799.52,60841.17,74807.74,74860.73,92005.65,99193.12,99534.88,99714.07,15.72
rand_0139.stp,29959.83,29974.55,39937.59,69555.37,69607.16,71164.29,87117.92,87163.87,137780.3,140457.5,140712.2,140903.7,14.53
rand_0140.stp,81111.83,81149.73,104863.3,195882.2,209382.4,209525.4,241094.6,241220.9,394156.6,397121.9,419030.9,435023.3,11.16
rand_0141.stp,38622.88,38651.83,53040.61,92600.02,92640.52,93177.67,113957.7,113972.1,177841.7,180514.8,180606.3,184006.5,17.30
rand_0142.stp,54352.96,54393.3,71788.41,130299.6,134170.6,134294.4,159994.4,160012.6,260296.5,260411.1,264086.0,273266.3,12.70
rand_0143.stp,32858.19,32861.73,44964.31,70092.12,70116.69,77389.16,95114.44,95141.99,139512.5,140708.2,142440.8,142514.3,20.13
rand_0144.stp,22522.77,22540.01,31375.31,40637.89,40663.88,52180.39,64468.9,64472.93,77253.96,84002.43,85124.37,85187.28,35.55
rand_0145.stp,25501.61,25516.89,35696.88,48006.76,48063.74,59989.96,73565.5,73593.93,92086.56,98033.1,98137.89,99448.08,18.15
rand_0146.stp,59375.6,59397.44,79858.99,137284.3,137629.0,141033.3,173012.8,173054.1,271455.5,276979.4,277009.3,278929.4,11.32
rand_0147.stp,21571.34,21577.14,29535.57,40188.41,40220.38,49607.89,61741.34,61746.63,77988.65,84420.6,85603.7,86318.27,24.62
rand_0148.stp,35450.85,35464.96,48047.96,86800.88,91076.65,91093.62,106134.2,106256.7,173689.0,174778.3,174827.3,177089.6,24.96
rand_0149.stp,17194.81,17205.07,24193.81,33712.71,33754.26,40722.55,50259.36,50279.32,64656.4,68477.76,68783.85,69455.09,51.87
rand_0150.stp,25957.1,25965.37,36140.54,47282.42,47312.59,60162.78,74107.22,74120.2,90478.85,98207.42,98543.19,98629.35,25.93
rand_0151.stp,24632.35,24650.04,34217.06,47224.12,47265.63,58333.61,71994.45,72032.3,91203.57,98181.29,98336.49,99056.24,17.35
rand_0152.stp,21655.93,21719.87,29686.86,40554.32,40564.3,50007.92,62001.34,62170.44,78591.69,85050.7,86125.48,86776.47,16.45
rand_0153.stp,17025.17,17031.37,23431.6,33113.02,33132.91,39308.85,48996.12,49002.84,64756.23,69067.3,69731.71,70233.76,32.41
rand_0154.stp,52320.85,52348.56,71022.98,111790.5,111954.9,123021.9,151248.9,151295.3,223784.9,226103.6,230553.8,230653.4,13.79
rand_0155.stp,26180.11,26191.37,36105.22,56930.4,57012.29,63385.66,77966.51,77998.5,112174.9,114590.6,114653.6,116047.7,14.43
rand_0156.stp,18730.78,18760.78,26374.13,33441.49,33454.29,43255.5,53532.47,53544.77,63774.84,69134.42,69720.68,69765.23,24.19
rand_0157.stp,21624.19,21631.04,30230.15,40987.33,41068.11,51374.44,63369.27,63384.86,78715.35,84671.66,84712.16,85031.19,19.25
rand_0158.stp,16727.5,16738.12,23043.79,33100.74,33143.11,39004.29,48653.09,48662.99,64798.94,69191.48,69657.71,69779.77,30.70
rand_0159.stp,73295.35,73370.5,97430.23,173492.2,177138.5,177468.2,212082.3,212281.5,335869.4,336710.1,344866.2,362611.2,9.56
rand_0160.stp,74607.61,74672.74,97249.46,187736.0,208009.4,208246.0,234820.9,234911.2,398488.4,398519.5,424238.7,434397.6,18.32
rand_0161.stp,25606.02,25651.45,35361.97,47029.62,47054.21,58692.55,72831.03,72854.62,90997.04,98357.18,99182.47,99424.13,13.15
rand_0162.stp,21860.24,21915.09,30159.97,40366.52,40465.55,50278.64,62497.0,62573.15,78394.46,84832.15,86340.5,86864.42,13.56
rand_0163.stp,64192.29,64286.33,83166.93,155157.4,171023.1,171118.5,189243.1,189288.6,308558.9,308720.9,332120.5,350998.0,11.31
rand_0164.stp,52341.43,52361.34,68923.97,128046.4,134664.4,134933.8,157686.0,157891.4,260732.1,261947.9,268340.6,276197.0,16.44
rand_0165.stp,24386.95,24398.09,34015.28,47373.32,47414.32,57860.86,71317.98,71340.04,91065.87,97048.16,97072.31,98685.32,22.03
rand_0166.stp,22822.62,22842.33,31763.56,40824.83,40878.79,52908.53,65260.65,65290.97,78125.54,84598.16,85948.65,86015.92,13.94
rand_0167.stp,29591.72,29611.41,41233.63,56974.63,57064.41,69830.74,85842.46,85850.36,111592.7,117104.6,117337.6,119316.9,13.76
rand_0168.stp,23663.53,23681.21,32313.58,46638.49,46663.22,55311.49,68692.72,68702.09,91433.61,98511.31,98764.97,98786.37,21.98
rand_0169.stp,55516.07,55532.54,73648.37,133382.8,135570.5,135626.2,163832.1,163914.0,266162.8,266195.6,268360.1,277291.2,14.59
rand_0170.stp,27928.13,27932.78,38904.75,57089.13,57149.42,66538.27,81600.28,81619.51,110867.8,114432.5,114493.2,116279.6,19.78
rand_0171.stp,21378.67,21383.12,29406.87,40196.49,40227.1,49661.22,61753.7,61760.7,77615.05,84228.59,85468.79,85530.72,23.09
rand_0172.stp,35762.96,35784.83,48296.19,87379.17,91552.47,91612.87,106669.9,106784.6,174623.5,175261.7,175602.2,178920.3,14.17
rand_0173.stp,19921.72,19925.42,27475.51,40554.43,40568.88,47555.76,58986.28,58997.99,78425.68,83779.22,83853.75,84776.84,32.33
rand_0174.stp,40167.05,40215.73,54582.54,91674.95,91752.3,94540.41,115502.2,115533.5,177214.7,182671.8,182819.3,182880.2,15.49
rand_0175.stp,56954.1,57187.2,74427.17,133240.9,134662.2,134839.9,159458.4,180019.3,259800.4,261010.7,268425.6,275864.3,8.75
rand_0176.stp,30374.59,30384.68,41197.64,69278.51,69335.12,72936.21,89977.72,90003.28,139287.6,139587.5,141039.2,141070.0,18.18
rand_0177.stp,71875.52,71939.76,91096.29,178610.9,203761.8,204007.6,222689.2,223257.6,374393.5,378525.9,416652.4,428949.4,9.46
rand_0178.stp,25523.88,25550.14,35240.72,47341.24,47401.85,59196.91,73009.44,73019.85,91695.97,99250.17,99905.32,100056.1,15.06
rand_0179.stp,37520.16,37529.88,50749.42,90470.79,91390.13,91584.9,110198.9,110308.2,175843.6,178308.1,179024.2,180609.7,17.01
rand_0180.stp,17055.21,17056.72,24131.36,33545.94,33574.42,40817.87,50590.57,50628.72,64233.21,67967.36,68132.26,69533.9,37.00
rand_0181.stp,57536.68,57604.39,74012.47,145418.6,170241.9,170440.5,178513.8,178596.5,303179.4,303231.9,333092.9,346986.0,12.38
rand_0182.stp,22190.77,22264.71,30389.46,40682.93,40758.88,50759.74,62859.46,62904.82,78739.38,85034.3,86165.25,87257.55,14.39
rand_0183.stp,24497.54,24942.65,33848.3,47686.4,47712.27,57143.87,69694.36,70479.83,92531.99,98539.78,98748.15,99004.89,18.94
rand_0184.stp,37301.11,37326.31,50794.88,90991.92,91558.02,91621.53,111907.4,111956.9,179474.5,181920.0,181954.7,182695.2,14.09
rand_0185.stp,28834.1,28841.13,38502.03,68721.75,68725.92,69396.93,85517.48,85739.56,137435.5,138988.7,139621.2,139904.3,18.24
rand_0186.stp,38467.1,38485.84,52911.15,92078.76,92155.76,92647.62,113742.7,113892.7,176716.4,179341.4,179437.3,183567.3,14.98
rand_0187.stp,21055.23,21058.34,28893.08,40541.92,40619.86,49188.95,61052.06,61058.44,78776.23,85057.72,85763.91,85974.09,20.38
rand_0188.stp,46588.36,46605.41,62036.62,108294.4,108332.5,111820.0,139337.4,139394.0,221104.7,223944.0,227572.5,227636.2,14.11
rand_0189.stp,24384.24,24399.9,33747.22,47448.31,47541.51,57482.1,70887.72,70919.36,92109.13,98288.64,98452.8,99435.1,16.65
